ED00049/00;Jézus AKCI¼S!!!;0,14100;24;3;0,101;UP;0,277;0,250
27GX0003D/GREEN;8mm gyöngy       AKCI¼;0,29500;6;12;0,076;UK;0,306;0,274
27GX0080;Millenium 2000 girland AKCI¼;0,00200;8;48;0,113;UK;0,052;0,045
27GX0094;"4.5""csillag csúcsdísz AKCI¼";0,02600;8;96;0,168;DK;0,026;0,021
BH70001dk.blue/00;4mmx30m gyöngy   AKCI¼;0,29500;1;72;0,060;UK;0,229;0,194
BJ39050;"16""fafonott térbeli fenyô AKCI";0,29500;6;6;0,256;UK;0,430;0,283
BJ39053;"16"" fa fonott fenyô";0,83300;6;6;0,198;UK;0,302;0,150
11EG0344C;150cm, 38lvs állózöld, ZEB.04N;4,39000;4;12;0,211;US;0,643;0,511
AK00192/ô;"20.5""flok.gerb.szár AKCI¼S!!!";0,02800;12;72;0,085;UZ;0,017;0,015
16NX1372;35mm bársony tojás pick SELEJT;0,00300;8;288;0,241;UH;0,011;0,009
CHIP;karácsonyi zenélô chip AKCI¼S!;0,00200;72;1;0,005;UK;0,133;0,088
BD80324/lt.green;8mm x8 m gyöngy   AKCI¼;0,29500;6;36;0,113;DK;0,189;0,171
BH70002/silver/01;6mm x15m gyöngy PURPLE!! AKCI¼;0,34500;6;12;0,060;DK;0,319;0,291
26LP0288A;m¾a.polipf¾ pick AKCI¼S!!;0,02800;10;144;0,340;UG;0,016;0,011
AJ09544HAIR/BLUE;"9.5"" nagy szálas napraforgóAKC";0,29000;12;24;0,224;US;0,157;0,126
C97409;150cm301ágfenyôfaOAKRIDGE;15,82700;1;1;0,039;TM;5,060;4,040
A0976-PF2.75;kis télapófej kerettel AKCI¼S!;0,02600;10;288;0,142;UK;0,006;0,005
WS212989;15cm piros ruhás mikulásAKCI¼S;0,02700;8;4;0,047;FP;0,234;0,187
50529;arany/ezüst ny.rózsa AKCI¼S!;0,11600;18;24;0,100;US;0,120;0,100
DG01-907;glitt. szalmavirág dísz AKCI¼;0,02700;360;1;0,166;TJ;0,027;0,025
DG2032;köves glitt.sz.dísz 36/box AKC;0,89200;120;1;0,140;TJ;0,141;0,116
AC19818CV/RED;mini bárs rózsabim.kisc AKCI¼S;0,30300;12;36;0,251;DS;0,043;0,027
AL00326LP;kis bambuszfutó x 3x36lvs;0,33500;420;1;0,131;DG;0,038;0,035
LDM406;kivi zacsiban x 9  AKCI¼;0,28300;100;1;0,180;US;0,100;0,090
71726;hatszögletes gyertya aranyAKCI;0,11600;48;1;0,075;UC;0,417;0,400
11CG0771C;szobafenyô cserép nélkül AKCI¼;4,39000;4;6;0,289;US;0,672;0,464
11EG0346C/I;38lvs.állózöldDIFFENB.03.NY+04;4,39000;4;12;0,211;US;0,643;0,511
28LS0022/YELLOW;szálas félbársony rózsa AKCI¼;0,30400;12;48;0,297;US;0,049;0,037
27QH0430B;cukrozott bogyós koszorú AKCI¼;0,35300;12;12;0,198;UK;0,118;0,089
P6/30M-3R BLUE;30M 3mm gyöngy  AKCI¼;0,29500;72;1;0,041;UK;0,166;0,152
CB66401;120cm x223ág fenyôfa CRY.BLUE;11,69000;1;1;0,022;TM;3,080;2,240
RJ6R09559;cukrozott glitt.körte 6/s AKC.;0,02700;48;1;0,160;RJ;0,312;0,208
FK5158;juharlevél girl+szeder AKCI¼;0,29000;6;12;0,190;RJ;0,277;0,166
WS28-39013;"3"" sárga maci fiú, lány AKCI¼";0,02700;16;12;0,080;WS;0,057;0,050
WS95-029544;11.5*14cm képkeret AKCI¼S!;0,02700;72;1;0,055;WS;0,277;0,250
WS95-029546;5cm ékszertartó  AKCI¼S!;0,02700;72;1;0,049;WS;0,347;0,319
CF13607;kartondoboz78*32*14cm.szétlap\;1,05000;1;12;0,007;DT;0,075;0,037
10864;kerámia angyal 4gyertya AKCI¼;0,56700;36;1;0,050;UP;0,040;0,020
10914;kerámia repülô mikulás AKCI¼S!;1,40700;24;1;0,070;UK;0,050;0,030
60405;30 cm barack ruhás baba AKCI¼;3,00000;48;1;0,136;UP;0,830;0,710
60417;30 cm fehér ruhás baba AKCI¼;3,00000;48;1;0,136;UP;0,830;0,710
16NX1587E;pick f¾vel+tojás+nárciszSELEJT;0,02500;8;72;0,241;UH;0,016;0,009
AK03227;borostyánlvs-es ág x45 LV0127;0,29000;12;24;0,198;DS;0,048;0,029
AJ00862TFLP/RT0751A;szegf¾ CR NAGYKARTONRA ADDDDD;0,04400;3500;1;0,195;DS;0,006;0,005
AJ00862TFLP/RT0091;szegf¾ WHI NAGYKARTONRA ADDDDD;0,04400;3500;1;0,195;DS;0,006;0,005
SE11925;6cm kis vödör  AKCI¼S!;0,02800;36;8;0,057;MG;0,060;0,050
SE11925-CAN;6cm kis vödör gyertyával AKC.;0,03300;36;8;0,057;MG;0,079;0,069
HC30913;papir rózsa cs.x8 AKCI¼S!;0,15000;30;24;0,220;RJ;0,023;0,016
11EG0366B;30lvs.állózöld PHILO;3,50000;5;12;0,204;US;0,530;0,439
06AB0222A;nádbuzogány x 14  AKCI¼;1,19900;8;12;0,224;US;0,177;0,134
17227;150 cm fáklya  AKCI¼;0,87000;40;1;0,100;UY;0,300;0,200
41625;fém+fa asztal;32,10000;1;1;0,100;UY;5,000;4,500
41626;fém+fa szék;22,87500;2;1;0,100;UY;4,000;3,500
GB2-0169A;tobozos paprikás almás fa AKCI;0,29000;6;2;0,162;GB;0,666;0,500
JF47243;szizál szív alakú váza AKCI¼;0,88800;56;1;0,128;FK;0,169;0,139
27GX0329;hagyma alakú ajtódísz x7AKCI¼;0,35300;6;12;0,159;UK;0,129;0,082
27RX0296;amarilisz szál.bárs.MIX.AKCI¼;0,76900;16;6;0,323;UK;0,196;0,111
C05/METAL/DK.BLUE;CSAVART gyertya 20 cm 40 g;0,29500;24;1;0,028;TC;0,602;0,560
YDK01/LACKED/DK.BLUE;25cm vékonylakk gyertya12/sAKC;0,02700;24;1;0,008;TC;0,182;0,140
XL178B;kilincsre akasztható miki.AKC.;0,02700;40;1;0,071;TJ;0,100;0,050
10DG83412;15cm váza 4db/s SET ÆR   AKCI¼;0,90000;18;1;0,064;FC;0,208;0,180
DXY23835;méz.kalács maci+gy.tartóAKCI¼;0,08600;20;6;0,130;MG;0,175;0,150
JFOA;10ml illóolaj  AKCI¼S;0,00300;6;48;0,021;WI;0,045;0,041
C80635;225cm Downswept fenyô 528ág;57,29600;1;1;0,115;TM;16,020;13,520
C66413;180cm 493ág fenyôfa CRYSTAL;25,70000;1;1;0,043;TM;7,100;5,900
11KS0798;szálas helikónia AKCI¼S;0,02700;12;24;0,254;US;0,069;0,048
72028;32cm lovas asztal  AKCI¼;3,01400;1;1;0,100;UY;5,000;4,000
72006;32cm asztal lánnyal AKCI¼;3,01400;1;1;0,100;UY;5,000;4,000
41604;3 polcos állvány;33,41500;2;1;0,100;UY;2,000;1,500
41677;virágtartó fém+fa 3db/set;79,30000;1;1;0,260;UY;8,000;7,000
41679;3 polcos állvány fém+fa;51,85000;1;1;0,100;UY;5,000;4,000
41680;3 polcos sarok állvány fém+fa;32,43200;1;1;0,100;UY;4,000;3,000
41682;fél asztal fém+fa;48,80000;1;1;0,200;UY;4,000;3,000
41683;kis asztal fém+fa;50,63000;1;1;0,100;UY;3,000;2,000
71977;sötét fa asztalka fiókkal;53,88400;1;1;0,120;UY;4,000;3,000
71980;sötét fa asztalka;52,56200;1;1;0,120;UY;3,000;2,000
71984;világos fa asztalka;52,56200;1;1;0,120;UY;3,000;2,000
RJ6B30041;9cm bogyós szivEs gy.gy.AKCI¼;0,37200;18;6;0,110;RJ;0,129;0,092
"JF47932,8-10""";vesszô,bogyó harang 2/SET AKCI;0,29500;40;1;0,460;FK;0,110;0,090
YGB102289;GBS14928 gumimagnólia ág x 5;0,99600;10;12;0,142;FS;0,150;0,100
YGB108212;GBS15445 kisfej¾ gumi mag.ágx2;0,43500;14;36;0,194;FS;0,031;0,023
GF153298;11EG0333B 30lvs állózöld DIFFE;3,50000;5;12;0,178;US;0,571;0,500
GF152383;11EG0345B 30 lvs állózöld;3,50000;5;12;0,178;US;0,571;0,500
GF155155;19NG0299 páfránylevél x 7;0,19600;12;144;0,239;US;0,011;0,008
GF155162;19NG0300 páfránylevél x 7;0,26500;12;144;0,313;US;0,013;0,009
GF152109-RED;02M0004-00bimbós bársony rózsa;0,82400;24;24;0,170;US;0,041;0,025
GF001360;07BB3520 nefelejcs csX9;3,05500;14;12;0,280;US;0,119;0,063
GF001421;09B0115-02areca pálma x7 180cm;42,35100;6;1;0,160;US;2,916;2,272
GF001452;09BG1609 crotonfa 69 lev.100cm;11,68500;4;1;0,080;US;2,613;2,329
HOG109783;HG551008Szives girland gyongyA;0,58000;12;24;0,131;HG;0,045;0,038
GF153243;15BP0224 nádbuzogány pickAKCI¼;0,11200;10;288;0,093;US;0,004;0,003
JH000349;AA02588 kis ibolya cs.x12;0,57700;6;72;0,121;FS;0,016;0,009
LC000264;228FB00016müa.gyöngyvirág csX7;1,23900;8;24;0,225;FS;0,097;0,071
LC001261;38FB35030bim.rózsa csx12 rezgô;1,11800;12;12;0,318;US;0,131;0,083
JH001001;AQ11140LP plüss szivecs.pickAK;0,15000;720;1;0,126;DH;0,019;0,016
JH002602-MAPLE;AE67524ALP 68lvs futó S138A;1,16500;72;1;0,075;FS;0,069;0,041
JH002602-ENG;AE67524ALP 68lv futó  S127A;1,16500;72;1;0,075;FS;0,069;0,041
JH002602-PHO;AE67524ALP 68lv futó  S121;1,16500;72;1;0,075;FS;0,069;0,041
JH002602-CYCLAM;AE67524ALP68 lvs fut.S137;1,16500;72;1;0,075;FS;0,069;0,041
JH002619-CYCLAM;AE67508LP 133lv futó MK223;2,02000;96;1;0,119;FS;0,162;0,147
JH002626;"AH09073 90"" legyezö pálma20lvs";30,80400;3;2;0,286;FS;2,666;1,500
JH002633;"AH09075 66""legyezö pálma x 3";22,50400;6;2;0,242;FS;1,666;1,125
GF001469;09BG1610 gumifa 100cm 69level;10,77900;4;1;0,080;US;2,613;2,329
GF154219;11CG0574 areca palma 180cm;30,90000;6;2;0,342;US;2,878;1,704
JH004118;AK00212 szár 2 hosszú levéllel;0,03600;4;288;0,026;DS;0,007;0,007
JH002459-RED;AC24142NP new-york rózsa csx14;2,03000;8;12;0,440;FS;0,195;0,110
JH002527-PHOTOS;AD60029139lvs.philole.futS121C;1,62500;10;12;0,197;FS;0,125;0,100
JH002527-CALADIUM;AD60029 139leveles futó S130;1,62500;10;12;0,197;FS;0,125;0,100
JH002527-CYCLAMEN;AD60029 139leveles futó S137;1,62500;10;12;0,197;FS;0,125;0,100
JH002527-GERANIUM;AD60029 139leveles futó S390;1,62500;10;12;0,197;DS;0,125;0,100
JH002534-PHOTOS;AD60038 240leveles futó S121C;1,35700;8;24;0,170;FS;0,088;0,072
JH002534-ENGLISH;AD60038 240leveles futó S127D;1,35700;8;24;0,170;FS;0,088;0,072
JH002541-PHOTOS;AD60040NWLP 643lvs.futó S121C;4,09300;84;1;0,229;FS;0,190;0,166
JH002541-ENGLISH;AD60040NWLP 643lvs.futó S127E;4,09300;84;1;0,229;FS;0,190;0,154
JH002541-GR.CALADIUM;AD60040NWLP 643lvs.futó S316B;4,09300;84;1;0,229;FS;0,190;0,166
JH002541-BEGONIA;AD60040NWLP 643lvs.futó S386;4,09300;84;1;0,229;FS;0,190;0,166
JH002763;AJ05377 akácvirágos ág x 3;0,89600;10;24;0,203;FS;0,075;0,066
JH003197;AK15192EVALP MALLCRC.levéAKCI¼;0,12000;480;1;0,121;DS;0,022;0,018
JH000554;AC83029 kis nárcisz csok.x 7;0,56000;12;24;0,211;FS;0,048;0,031
JH000714;AN02010 cserepes ibolya;1,06100;24;1;0,033;FS;0,208;0,125
JH000387;AC00025 hóvirág f¾vel x 5;0,72400;12;36;0,256;FS;0,038;0,027
JH000868;CD11501 nagy barka;0,31000;6;144;0,128;FS;0,018;0,014
JH000875;CD11502 szálas barka;0,21100;6;144;0,086;FS;0,012;0,009
JH002725-RED;AJ04374CV sz.bimb.bár.rózsa;0,22700;12;36;0,133;FS;0,030;0,020
JH002725-YELLOW;AJ04374CV szál.bim.bársony róz;0,22700;12;36;0,133;DS;0,030;0,020
JH002923;AJ17987PNCVKDfélb.ny.rózsaszál;0,43000;12;36;0,247;FS;0,030;0,016
JH002343;AB03131tövises,írisz.girlAKCI¼;0,80000;8;6;0,343;DS;0,363;0,198
JH002886-BLUE;AJ16516 5ret.gerbera fej;0,10100;12;96;0,132;FS;0,007;0,004
JH000455;AC30067 tulipán cs.x7;1,09200;12;24;0,288;FS;0,062;0,038
HOG109790;HG551015faszív girland S/árAKC;0,68000;6;24;0,085;HG;0,069;0,055
GF001551;11CG0574A 210cm areca palma;52,80000;6;1;0,342;US;5,075;2,992
108885;ujsagtarto 2/set AKCI¼;5,90000;4;1;0,119;FL;3,750;3,250
108892;JH-458 3polcos szekrény AKCI¼;5,90000;3;1;0,062;FL;5,000;4,333
108908;JF-468 viragtarto  AKCI¼;5,90000;4;1;0,090;FL;3,750;3,250
108922;JF-473 ujsagtarto   AKCI¼;3,00000;10;1;0,072;FL;1,500;1,300
108939;JF-475 polcok   AKCI¼;5,90000;8;1;0,079;FL;1,875;1,625
440389;rozsa girland STOCK  AKCI¼S;0,15000;15;12;0,030;R1;0,083;0,055
JH000059;AK00234 csokor alap x 12 AKCI¼;0,12200;800;1;0,165;DS;0,021;0,019
YGB102272;GBS10241-L ny.gumi magn.x6;1,31500;14;12;0,293;FS;0,148;0,119
YGB102302;GBS15442 kisfej¾ gumi magn.x5;0,79100;20;12;0,180;FS;0,066;0,050
YGB102326;GBS15444gumi magn.kotegX5;0,68400;12;18;0,143;FS;0,055;0,037
YGB102333;GBS15845 nagy gumi nyíl.rózsa;0,63400;14;12;0,186;FS;0,119;0,095
YGB108229;GBS8633-1 gumi magn.ag x2;0,77400;12;12;0,212;FS;0,138;0,111
GF151133;09BS1012 42lvs diff.ág 6/KÖT;0,29100;480;1;0,157;US;0,044;0,033
GF151140;09BS1013 42lvs acuba ag 6/KÖT;0,38500;480;1;0,157;US;0,044;0,033
GF153342;11EG0333C 38lvs allo zold;4,38000;4;12;0,211;US;0,724;0,625
LC004347;009FB00823ôszi marga.bokorx14;1,47000;10;12;0,318;US;0,150;0,100
JH004996;AK02615 kozepes fu;0,07400;12;72;0,101;FS;0,025;0,019
LC107635.;222 SF00240 szalas szegf¾;0,11600;18;96;0,306;US;0,011;0,007
JH005665WHITE;AJ19999KDszalaskisKrizAKCIOS;0,16900;20;72;0,253;FS;0,014;0,010
JH005665CREAM;AJ19999KDszalaskisKrizAKCIOS;0,16900;20;72;0,253;FS;0,014;0,010
JH005726WHITE;AJ25556 tepett ktizi;0,23300;16;72;0,341;FS;0,022;0,015
LC005337;"09-SF00799 8"".szalas krizi";0,44700;10;48;0,330;US;0,059;0,046
LC005375;222-FB001000 lapos krizi x5 CR;1,05200;10;24;0,303;US;0,084;0,058
LC005351;222-FB00968 labda kriziX7CREAM;1,20900;12;12;0,369;DS;0,163;0,108
LC005368;222-FB00999lapos krizix7+bimCR;1,32600;10;24;0,393;US;0,118;0,091
LC005382WHITE;222-FB01013 tepett krizi x5;0,68600;10;36;0,229;DS;0,044;0,027
LC005399;222-FB01014 lapos tép.krizix7;0,78000;12;24;0,304;DS;0,070;0,045
LC005405;222-FB01021 gomb krizi cs.x5WH;0,73700;10;24;0,311;US;0,080;0,052
LC005412;222-FB01022 krizi cs.x5+bimbó;0,80600;10;24;0,311;DS;0,085;0,056
LC005429;222-FB01023 krizi cs.x7;1,06800;8;24;0,347;US;0,107;0,075
LC005436;222-FB01024 krizi cs.x7;1,15400;20;12;0,421;DS;0,129;0,083
LC005443;222-FB01025 krizi cs. x12;1,80300;12;12;0,401;DS;0,187;0,132
LC005450WHITE;222-FH00172 labda krizi fej;0,31700;12;24;0,152;DS;0,031;0,026
LC005467CREAM;"222-FH00174 7""labda krizi fej";0,21800;432;1;0,130;FS;0,016;0,013
LC005467WHITE;"222-FH00174 7""labda krizi fej";0,21800;432;1;0,130;FS;0,016;0,013
LC005481;222FH00177labdakrizi fej 36/Z;0,16100;576;1;0,108;US;0,011;0,009
LC005498;222-FH00211 felgomb krizi fej;0,12000;2;288;0,099;DS;0,011;0,007
LC005504;"222-FH00212 7""félgÖmbkrizifej";0,22700;12;36;0,142;US;0,017;0,014
LC005511WHITE;"222-FH00213 8""félgömbkrizifej";0,33900;24;12;0,128;FS;0,023;0,019
LC107628;222FH00174STEM szálas krizi;0,32000;12;48;0,237;FS;0,041;0,032
LC005528;222-SF00994 tepett szalas kriz;0,19800;12;48;0,131;DS;0,023;0,016
LC005535;222-SF01010 tepett szal.krizi;0,34800;8;72;0,213;DS;0,038;0,029
LC005542;"222-SF01014 6""szalas krizi";0,16200;12;72;0,271;US;0,018;0,011
LC005566;"222-SF01016 8""Szálas nagykrizi";0,47700;12;36;0,256;FS;0,053;0,039
LC005573;99-FH0506 labda krizi fej12/PC;0,09300;864;1;0,089;DS;0,007;0,006
LC005825;222FH00183SAT-01 szat.kriz.fej;0,33000;12;36;0,172;FS;0,023;0,020
SH112127BURG;SHQ12102M15V4csepp fenyždiszAK;0,29200;112;1;0,118;FK;0,058;0,040
SH112127GOLD;SHQ12102M15V4csepp fenyždiszAK;0,29200;112;1;0,118;FK;0,058;0,040
HA110536;FH04322A madarijeszto fiuAKCI¼;3,80900;12;1;0,172;FD;1,000;0,833
HA110635;WG04Q322A madarij. lany AKCI¼;2,32000;12;1;0,173;FD;1,000;0,833
MC111816;MC18-05478 organza tasak AKCI¼;0,56000;24;1;0,077;FK;0,270;0,200
MC111823;MC18-5243létran miki+maci AKCI;1,46100;24;1;0,100;FK;0,279;0,237
YGB112653;GB2-0487akaszth.termés gömbAKC;0,02700;8;6;0,148;FK;0,208;0,166
YGB104085;GBLX718018 bogyó köteg 12/BOX;2,87700;60;1;0,089;FS;0,133;0,083
YGB112752;GBS18869-1 tökök bogyoval ág;0,84200;10;24;0,216;FK;0,066;0,050
HUG105761BURG;C05 csavart gyertya LAK AKCI¼S;0,29500;24;1;0,028;TC;0,566;0,504
3WT110109;240199 5Cm aranysz.gömb 6/sAKC;0,29500;2;108;0,145;FK;0,046;0,032
3WT107178;380268 23cm M Cristm.gömbAKCI¼;0,35300;2;24;0,147;FK;0,104;0,062
3WT107185;380314 6cm sz.gömb 6/sCR  AKCI;0,67700;2;48;0,187;FK;0,135;0,104
LC110840;26LP3023tök,eukp,vegy koszAKCI;3,06500;6;4;0,301;DK;0,814;0,530
LC110857;26PL3040cédrus, tökös ág AKCI¼;2,13700;8;6;0,222;DK;0,321;0,208
HUR111229;"B74254/12""fémfon.disz.fenyôAKC";0,85400;40;1;0,092;FK;0,225;0,190
HUR107376;B69448-10 sizal margaretafejAK;0,08000;900;1;0,081;FH;0,013;0,012
JH111540;BG00762 bogyó,dobz,madz.pick13;0,31500;12;72;0,161;FK;0,020;0,016
KNG113766;DXY24633-1 toboz miki gyt AKC¼;0,11600;16;12;0,063;FP;0,062;0,052
KNG107239;CA51046 nagy balerina AKCI¼S!;0,02700;144;1;0,077;FP;0,100;0,083
EG104122;EG-A4098 tökhasú ülô fiú+lány;2,13700;12;1;0,034;FK;0,250;0,166
EG113124;EGS060kéményseprô h¾tômágnesAK;0,44200;24;12;0,039;FP;0,057;0,050
EG113148;EGS069 kapaszk.kéményseprôAKCI;0,08600;48;4;0,118;FP;0,093;0,083
GF110420;06QP0588 glitt.kigyo ag  AKCI¼;1,16300;16;12;0,211;UK;0,145;0,114
GF152390;16NX2089 szololev. glitt. pick;0,39900;12;48;0,216;UK;0,026;0,018
TF112271;C11325 60cm fenyô CANADIAN;2,58100;12;1;0,061;TM;0,500;0,358
XJ104801;N2/9X4R 45mm metgömb.girlAKCI¼;0,56000;48;1;0,068;FK;0,093;0,070
TF108670;C141733 90cm havas fenyô;13,75600;1;1;0,026;FM;2,880;2,560
TF112301;"C172350 5""fehér fenyô m¾a.talp";12,00000;1;1;0,033;TM;4,610;3,480
TF112318;"C172355 6""fehér fenyô m¾a.talp";20,54400;1;1;0,043;TM;4,980;4,190
TF101695;"C33225 12""fenyôfa OAK CREEK";1,50600;48;1;0,109;FM;0,285;0,240
TF112349;C35325 60cm fenyôfaBLACKFOREST;4,23200;12;1;0,099;FM;0,608;0,525
TF112455;C35810 6 ágú fenyôágBLACKFORES;0,28800;6;72;0,140;FM;0,039;0,034
TF185497;C66015 270cm*25 fenyôgirlCRYST;6,88500;12;1;0,170;FM;0,791;0,667
TF112363;C66055 180cm ajtóív CRYSTAL;6,75500;12;1;0,142;FM;1,066;0,916
TF101435;C66335 90cm fenyôfa CRYSTAL;8,76500;12;1;0,114;FM;1,328;1,120
TF101473;C66421 210cm fenyôfa CRYSTAL;56,77300;1;1;0,083;FM;11,280;9,380
XJ105020COPPER;P6/12M6R 6mm gyÖngy BLUE!AKCI¼;0,65600;3;24;0,038;FK;0,202;0,187
XJ105020RED;P6/12M-6R 6mm gyÖngy  AKCI¼;0,65600;3;24;0,038;FK;0,202;0,187
XJ105044BURGUNDY;P6/8M-8R 8 mm gyÖngy AKCI¼;0,65600;4;24;0,041;FK;0,303;0,215
TF101480;C66440 270cm fenyôfa CRYSTAL;115,00000;1;1;0,153;FM;19,000;15,500
TF101725;C74505 120cm fenyôfa ROYAL O.;23,55200;1;1;0,030;FM;3,540;2,840
TF101732;C74510 150cm fenyôfa ROYAL O.;32,99900;1;1;0,049;FM;5,920;4,620
TF101749;C74520 180cm fenyôfa ROYAL O.;52,14000;1;1;0,078;FM;7,350;5,600
TF101756;C74530 210cm fenyôfa ROYAL O.;68,35600;1;1;0,110;FM;13,710;11,240
XJ105341;"XJ35-260/1-2 6""ajtodisz+harAKC";0,20600;144;1;0,114;FK;0,048;0,034
TF105563;C74540 240cm fenyôfa ROYAL O.;88,29800;1;1;0,173;FM;18,570;16,570
TF101763;C74730 60cm fenyôfa ROYAL O.;5,89600;12;1;0,153;FM;1,333;1,208
TF101770;C74733 90cm fenyôfa ROYAL O.;12,95600;6;1;0,169;FM;2,500;2,166
XJ114466;XJ721086 kis hopehely 6/S AKCI;0,44200;4;36;0,050;UK;0,063;0,058
TF104467;C97805 3 ágú fenyôág OAK RIDGE;0,16000;12;72;0,248;FM;0,032;0,030
TF112394;CB66820 12 ágas fenyôfa;0,43900;5;36;0,132;TM;0,076;0,062
TF108687;CH141401 120cm havas fenyô;28,79800;1;1;0,041;FM;4,460;3,510
TF108694;CH141409 150cm havas fenyô;43,62100;1;1;0,054;FM;6,980;5,950
TF108700;CH141413 180cm havas fenyô;69,26100;1;1;0,096;FM;10,610;8,380
TF108717;CH141421 210cm havas fenyô;97,92100;1;1;0,128;FM;15,710;13,540
TF108724;CH141430 240cm havas fenyô;153,71400;1;1;0,212;FM;25,300;22,520
ST190132;R22008margaréta csX9+rezgô+fü;1,28300;6;36;0,299;FS;0,077;0,052
ST101411;CH20040illóolaj párologtatAKCI;0,00000;3;12;0,028;UK;0,133;0,102
JC107130;JFOA 10ml illóolaj+csep AKCI¼;0,00300;6;48;0,023;WI;0,048;0,041
GF006679;06QX0656A arany glitt.16lvsAKC;0,17400;10;120;0,251;UK;0,020;0,015
GF005887;09BG1751 kisebb dracéna á.zöld;2,98700;6;12;0,133;US;0,230;0,167
GF005917;09BG1758A cordyline álló zöld;4,57100;6;6;0,161;US;0,435;0,315
GF006075;19NS0288 landzsa lev.bokor;0,91400;12;12;0,150;US;0,104;0,050
YGB102296;GBS15335 gumi rózsa x3+2bimbó;1,14800;10;12;0,212;FS;0,150;0,100
YGB102319;GBS15443 gumi kis magnólia;0,29400;20;48;0,227;FS;0,026;0,020
LC006273;182FB06041szat.kála csx14+f¾AK;1,19900;12;12;0,294;DS;0,159;0,111
LC006334;TR9319 120cm pálmafa+cserépAKC;18,39100;2;1;0,112;DS;5,000;4,000
LC006341;TR9320 150cm olajfa+cserépAKCI;24,54200;2;1;0,102;DS;10,000;5,000
GF110413;06KX2262E disz.fenyô.kosz.AKCI;1,50700;8;6;0,231;UK;0,416;0,321
YGB108205;GBS15441-1 gumi szálas magnóla;0,58200;10;24;0,156;FS;0,083;0,058
YGB107871;GBJ-3819 köz cserp.rózsafaAKCI;0,96000;6;8;0,123;FH;0,229;0,125
RJW008321;HC9515pol.mininyil.rózsaX12AKC;0,11200;30;48;0,210;FS;0,008;0,006
RJW008338;HC9646pol.pici ny.rózsaX12  CR;0,19000;30;48;0,179;FS;0,007;0,006
RJW008383;RJ8R505382 mangó 6db/set AKCI¼;0,28300;90;1;0,162;FG;0,200;0,177
